Data Report Date: 2018-01-01							
Report Analyst: John Sand							
							
order_id	quantity	unit_price	order_date	status	product_type	country	deal_size
10244	43	100	29.04.04	Shipped	Vintage Cars	Spain	Medium
10255	24	100	04.06.04	Shipped	Vintage Cars	France	Medium
10280	22	100	17.08.04	Shipped	Vintage Cars	Italy	Medium
10289	43	100	03.09.04	Shipped	Vintage Cars	Norway	Large
10304	20	100	11.10.04	Shipped	Vintage Cars	France	Medium
10312	25	100	21.10.04	Shipped	Vintage Cars	USA	Medium
10322	36	100	04.11.04	Shipped	Vintage Cars	USA	Medium
10332	24	52.67	17.11.04	Shipped	Vintage Cars	UK	Small
10347	21	100	29.11.04	Shipped	Vintage Cars	Australia	Medium
10356	30	100	09.12.04	Shipped	Vintage Cars	France	Medium
10367	32	94.79	12.01.05	Resolved	Vintage Cars	USA	Medium
10380	21	47.18	16.02.05	Shipped	Vintage Cars	Spain	Small
10390	26	78.11	04.03.05	Shipped	Vintage Cars	USA	Small
10421	35	100	29.05.05	In Process	Vintage Cars	USA	Medium
10109	26	100	10.03.03	Shipped	Classic Cars	USA	Medium
10123	46	100	20.05.03	Shipped	Classic Cars	France	Medium
10137	37	100	10.07.03	Shipped	Classic Cars	France	Medium
10148	27	100	11.09.03	Shipped	Classic Cars	Australia	Medium
10161	23	100	17.10.03	Shipped	Classic Cars	Denmark	Medium
10172	39	100	05.11.03	Shipped	Classic Cars	USA	Medium
10181	27	100	12.11.03	Shipped	Classic Cars	Norway	Medium
10192	38	100	20.11.03	Shipped	Classic Cars	USA	Medium
10204	27	100	02.12.03	Shipped	Classic Cars	USA	Medium
10212	40	100	16.01.04	Shipped	Classic Cars	Spain	Medium
10226	24	100	26.02.04	Shipped	Classic Cars	USA	Medium
10241	44	100	13.04.04	Shipped	Classic Cars	France	Medium
10253	37	100	01.06.04	Cancelled	Classic Cars	UK	Medium
10266	20	100	06.07.04	Shipped	Classic Cars	Italy	Small
10278	39	100	06.08.04	Shipped	Classic Cars	USA	Medium
10287	44	100	30.08.04	Shipped	Classic Cars	Switzerland	Medium
10301	22	100	05.10.03	Shipped	Classic Cars	Norway	Medium
10311	43	100	16.10.04	Shipped	Classic Cars	Spain	Medium
10321	27	100	04.11.04	Shipped	Classic Cars	USA	Small
10331	26	64.9	17.11.04	Shipped	Classic Cars	USA	Small
10343	25	52.32	24.11.04	Shipped	Classic Cars	France	Small
10366	49	100	10.01.05	Shipped	Classic Cars	Belgium	Medium
10379	29	100	10.02.05	Shipped	Classic Cars	Spain	Medium
10407	41	100	22.04.05	On Hold	Classic Cars	USA	Medium
10419	55	100	17.05.05	Shipped	Classic Cars	Austria	Large
10103	27	83.07	29.01.03	Shipped	Vintage Cars	Norway	Small
10112	23	100	24.03.03	Shipped	Vintage Cars	Sweden	Small
10126	31	90.17	28.05.03	Shipped	Vintage Cars	Spain	Small
10139	46	100	16.07.03	Shipped	Vintage Cars	Australia	Medium
10150	47	91.18	19.09.03	Shipped	Vintage Cars	Singapore	Medium
10163	31	100	20.10.03	Shipped	Vintage Cars	USA	Medium
10174	46	100	06.11.03	Shipped	Vintage Cars	Australia	Medium
10183	37	89.15	13.11.03	Shipped	Vintage Cars	USA	Medium
10193	28	93.21	21.11.03	Shipped	Vintage Cars	Australia	Small
10206	37	90.17	05.12.03	Shipped	Vintage Cars	Canada	Medium
10215	49	100	29.01.04	Shipped	Vintage Cars	USA	Medium
10228	24	100	10.03.04	Shipped	Vintage Cars	USA	Small
10244	30	100	29.04.04	Shipped	Vintage Cars	Spain	Medium
10257	50	88.14	14.06.04	Shipped	Vintage Cars	USA	Medium
10270	31	96.24	19.07.04	Shipped	Vintage Cars	Australia	Small
10280	46	100	17.08.04	Shipped	Vintage Cars	Italy	Medium
10291	47	100	08.09.04	Shipped	Vintage Cars	Sweden	Medium
10304	46	100	11.10.04	Shipped	Vintage Cars	France	Medium
10312	37	100	21.10.04	Shipped	Vintage Cars	USA	Medium
10322	33	100	04.11.04	Shipped	Vintage Cars	USA	Medium
10333	31	90.17	18.11.04	Shipped	Vintage Cars	USA	Small
10347	48	100	29.11.04	Shipped	Vintage Cars	Australia	Medium
10357	41	87.13	10.12.04	Shipped	Vintage Cars	USA	Medium
10369	42	100	20.01.05	Shipped	Vintage Cars	USA	Medium
10381	41	100	17.02.05	Shipped	Vintage Cars	USA	Medium
10391	32	45.25	09.03.05	Shipped	Vintage Cars	Australia	Small
10423	10	88.14	30.05.05	In Process	Vintage Cars	Belgium	Small
10103	35	57.46	29.01.03	Shipped	Vintage Cars	Norway	Small
10111	28	64.33	25.03.03	Shipped	Vintage Cars	USA	Small
10126	46	73.7	28.05.03	Shipped	Vintage Cars	Spain	Medium
10139	20	71.2	16.07.03	Shipped	Vintage Cars	Australia	Small
10150	30	49.97	19.09.03	Shipped	Vintage Cars	Singapore	Small
10163	48	69.96	20.10.03	Shipped	Vintage Cars	USA	Medium
10173	28	53.72	05.11.03	Shipped	Vintage Cars	Italy	Small
10183	39	68.08	13.11.03	Shipped	Vintage Cars	USA	Small
10193	24	51.84	21.11.03	Shipped	Vintage Cars	Australia	Small
10206	28	67.46	05.12.03	Shipped	Vintage Cars	Canada	Small
10215	31	58.71	29.01.04	Shipped	Vintage Cars	USA	Small
10228	45	63.71	10.03.04	Shipped	Vintage Cars	USA	Small
10244	24	58.09	29.04.04	Shipped	Vintage Cars	Spain	Small
10257	49	53.72	14.06.04	Shipped	Vintage Cars	USA	Small
10269	32	63.08	16.07.04	Shipped	Vintage Cars	Austria	Small
10280	43	68.71	17.08.04	Shipped	Vintage Cars	Italy	Small
10291	37	50.59	08.09.04	Shipped	Vintage Cars	Sweden	Small
10304	24	64.96	11.10.04	Shipped	Vintage Cars	France	Small
10312	35	53.72	21.10.04	Shipped	Vintage Cars	USA	Small
10322	41	29.87	04.11.04	Shipped	Vintage Cars	USA	Small
10332	26	100	17.11.04	Shipped	Vintage Cars	UK	Small
10347	34	64.96	29.11.04	Shipped	Vintage Cars	Australia	Small
10357	49	70.58	10.12.04	Shipped	Vintage Cars	USA	Medium
10369	28	44.21	20.01.05	Shipped	Vintage Cars	USA	Small
10381	40	68.08	17.02.05	Shipped	Vintage Cars	USA	Small
10392	37	59.96	10.03.05	Shipped	Vintage Cars	Austria	Small
10423	31	53.72	30.05.05	In Process	Vintage Cars	Belgium	Small
10106	41	83.44	17.02.03	Shipped	Ships	Italy	Medium
10119	21	89.46	28.04.03	Shipped	Ships	Austria	Small
10130	40	96.34	16.06.03	Shipped	Ships	USA	Medium
10143	46	74.84	10.08.03	Shipped	Ships	USA	Medium
10155	44	79.14	06.10.03	Shipped	Ships	Finland	Medium
10167	46	73.12	23.10.03	Cancelled	Ships	Sweden	Medium
10178	41	81.72	08.11.03	Shipped	Ships	France	Medium
10186	32	89.46	14.11.03	Shipped	Ships	UK	Small
10197	46	87.74	26.11.03	Shipped	Ships	Spain	Medium
10209	28	100	09.01.04	Shipped	Ships	USA	Small
10222	49	94.62	19.02.04	Shipped	Ships	USA	Medium
10248	21	73.98	07.05.04	Cancelled	Ships	USA	Small
10262	32	84.3	24.06.04	Cancelled	Ships	Spain	Small
10273	34	98.06	21.07.04	Shipped	Ships	Belgium	Medium
10283	21	98.06	20.08.04	Shipped	Ships	Canada	Small
10296	21	96.34	15.09.04	Shipped	Ships	Germany	Small
10307	31	83.44	14.10.04	Shipped	Ships	USA	Small
10316	21	94.62	01.11.04	Shipped	Ships	UK	Small
10327	25	45.86	10.11.04	Resolved	Ships	Denmark	Small
10338	28	82.58	22.11.04	Shipped	Ships	Belgium	Small
10350	43	64.97	02.12.04	Shipped	Ships	Spain	Small
10373	22	86.74	31.01.05	Shipped	Ships	Finland	Small
10386	37	93.01	01.03.05	Resolved	Ships	Spain	Medium
10398	28	72.26	30.03.05	Shipped	Ships	France	Small
10400	30	74.84	01.04.05	Shipped	Ships	USA	Small
10414	44	73.98	06.05.05	On Hold	Ships	USA	Medium
10103	25	100	29.01.03	Shipped	Vintage Cars	Norway	Small
10111	43	100	25.03.03	Shipped	Vintage Cars	USA	Medium
10126	30	97.39	28.05.03	Shipped	Vintage Cars	Spain	Small
10139	20	90.06	16.07.03	Shipped	Vintage Cars	Australia	Small
10150	26	100	19.09.03	Shipped	Vintage Cars	Singapore	Small
10163	40	100	20.10.03	Shipped	Vintage Cars	USA	Medium
10173	31	89.01	05.11.03	Shipped	Vintage Cars	Italy	Small
10183	22	100	13.11.03	Shipped	Vintage Cars	USA	Small
10193	23	100	21.11.03	Shipped	Vintage Cars	Australia	Small
10206	30	100	05.12.03	Shipped	Vintage Cars	Canada	Medium
10215	49	100	29.01.04	Shipped	Vintage Cars	USA	Medium
10228	31	100	10.03.04	Shipped	Vintage Cars	USA	Medium
10244	29	100	29.04.04	Shipped	Vintage Cars	Spain	Medium
10257	37	84.82	14.06.04	Shipped	Vintage Cars	USA	Medium
10270	38	100	19.07.04	Shipped	Vintage Cars	Australia	Medium
10280	29	100	17.08.04	Shipped	Vintage Cars	Italy	Medium
10291	23	100	08.09.04	Shipped	Vintage Cars	Sweden	Small
10304	26	85.87	11.10.04	Shipped	Vintage Cars	France	Small
10312	38	100	21.10.04	Shipped	Vintage Cars	USA	Medium
10322	48	47.04	04.11.04	Shipped	Vintage Cars	USA	Small
10332	40	39.8	17.11.04	Shipped	Vintage Cars	UK	Small
10347	45	100	29.11.04	Shipped	Vintage Cars	Australia	Medium
10357	44	100	10.12.04	Shipped	Vintage Cars	USA	Medium
10369	21	94.22	20.01.05	Shipped	Vintage Cars	USA	Small
10381	35	100	17.02.05	Shipped	Vintage Cars	USA	Medium
10392	29	86.92	10.03.05	Shipped	Vintage Cars	Austria	Small
10423	21	84.82	30.05.05	In Process	Vintage Cars	Belgium	Small
10105	22	100	11.02.03	Shipped	Vintage Cars	Denmark	Medium
10117	26	100	16.04.03	Shipped	Vintage Cars	Singapore	Medium
10128	41	100	06.06.03	Shipped	Vintage Cars	Spain	Medium
10142	47	100	08.08.03	Shipped	Vintage Cars	USA	Medium
10153	31	100	28.09.03	Shipped	Vintage Cars	Spain	Medium
10166	43	100	21.10.03	Shipped	Vintage Cars	USA	Medium
10177	23	100	07.11.03	Shipped	Vintage Cars	Spain	Medium
10185	28	100	14.11.03	Shipped	Vintage Cars	USA	Medium
10196	49	100	26.11.03	Shipped	Vintage Cars	USA	Medium
10208	24	100	02.01.04	Shipped	Vintage Cars	France	Small
10221	33	100	18.02.04	Shipped	Vintage Cars	Belgium	Medium
10232	22	100	20.03.04	Shipped	Vintage Cars	UK	Medium
10248	32	100	07.05.04	Cancelled	Vintage Cars	USA	Medium
10273	40	100	21.07.04	Shipped	Vintage Cars	Belgium	Medium
10282	43	100	20.08.04	Shipped	Vintage Cars	USA	Medium
10293	24	100	09.09.04	Shipped	Vintage Cars	Italy	Small
10306	32	100	14.10.04	Shipped	Vintage Cars	UK	Medium
10314	20	100	22.10.04	Shipped	Vintage Cars	Denmark	Small
10325	24	69.12	05.11.04	Shipped	Vintage Cars	Norway	Small
10336	48	100	20.11.04	Shipped	Vintage Cars	France	Medium
10350	44	100	02.12.04	Shipped	Vintage Cars	Spain	Medium
10372	28	100	26.01.05	Shipped	Vintage Cars	Japan	Medium
10383	24	61.52	22.02.05	Shipped	Vintage Cars	Spain	Small
10396	33	100	23.03.05	Shipped	Vintage Cars	USA	Medium
10414	41	100	06.05.05	On Hold	Vintage Cars	USA	Medium
10104	23	100	31.01.03	Shipped	Classic Cars	Spain	Medium
10109	46	100	10.03.03	Shipped	Classic Cars	USA	Large
10114	48	100	01.04.03	Shipped	Classic Cars	France	Large
10122	25	100	08.05.03	Shipped	Classic Cars	France	Medium
10127	22	100	03.06.03	Shipped	Classic Cars	USA	Medium
10136	41	100	04.07.03	Shipped	Classic Cars	France	Large
10141	34	100	01.08.03	Shipped	Classic Cars	Finland	Medium
10148	32	100	11.09.03	Shipped	Classic Cars	Australia	Medium
10151	21	100	21.09.03	Shipped	Classic Cars	Finland	Medium
10160	20	100	11.10.03	Shipped	Classic Cars	USA	Medium
10165	47	100	22.10.03	Shipped	Classic Cars	Singapore	Large
10171	39	100	05.11.03	Shipped	Classic Cars	Canada	Medium
10175	29	100	06.11.03	Shipped	Classic Cars	UK	Medium
10181	45	100	12.11.03	Shipped	Classic Cars	Norway	Medium
10184	28	100	14.11.03	Shipped	Classic Cars	Spain	Medium
10192	26	100	20.11.03	Shipped	Classic Cars	USA	Medium
10195	50	100	25.11.03	Shipped	Classic Cars	USA	Large
10203	48	100	02.12.03	Shipped	Classic Cars	Spain	Large
10207	25	100	09.12.03	Shipped	Classic Cars	USA	Medium
10212	40	100	16.01.04	Shipped	Classic Cars	Spain	Medium
10225	43	100	22.02.04	Shipped	Classic Cars	Switzerland	Medium
10229	22	100	11.03.04	Shipped	Classic Cars	USA	Medium
10239	47	100	12.04.04	Shipped	Classic Cars	Finland	Large
10246	36	100	05.05.04	Shipped	Classic Cars	Spain	Large
10253	40	100	01.06.04	Cancelled	Classic Cars	UK	Medium
10259	27	100	15.06.04	Shipped	Classic Cars	Singapore	Medium
10266	29	100	06.07.04	Shipped	Classic Cars	Italy	Medium
10271	20	100	20.07.04	Shipped	Classic Cars	USA	Medium
10278	42	100	06.08.04	Shipped	Classic Cars	USA	Medium
10281	25	100	19.08.04	Shipped	Classic Cars	USA	Medium
10287	36	100	30.08.04	Shipped	Classic Cars	Switzerland	Medium
10292	21	100	08.09.04	Shipped	Classic Cars	USA	Small
10301	23	100	05.10.03	Shipped	Classic Cars	Norway	Medium
10305	37	100	13.10.04	Shipped	Classic Cars	USA	Large
10310	48	100	16.10.04	Shipped	Classic Cars	Germany	Large
10313	25	100	22.10.04	Shipped	Classic Cars	Canada	Medium
10321	33	100	04.11.04	Shipped	Classic Cars	USA	Medium
10324	27	100	05.11.04	Shipped	Classic Cars	USA	Medium
10331	27	100	17.11.04	Shipped	Classic Cars	USA	Medium
10334	20	100	19.11.04	On Hold	Classic Cars	Sweden	Small
10342	30	100	24.11.04	Shipped	Classic Cars	Australia	Medium
10349	48	100	01.12.04	Shipped	Classic Cars	USA	Large
10358	32	93.49	10.12.04	Shipped	Classic Cars	Spain	Small
10366	34	100	10.01.05	Shipped	Classic Cars	Belgium	Medium
10370	27	56.85	20.01.05	Shipped	Classic Cars	Australia	Small
10377	39	100	09.02.05	Shipped	Classic Cars	Finland	Large
10383	47	100	22.02.05	Shipped	Classic Cars	Spain	Medium
10394	22	100	15.03.05	Shipped	Classic Cars	Spain	Medium
10405	55	100	14.04.05	Shipped	Classic Cars	France	Large
10412	60	100	03.05.05	Shipped	Classic Cars	Spain	Large
10419	35	100	17.05.05	Shipped	Classic Cars	Austria	Medium
10425	28	100	31.05.05	In Process	Classic Cars	France	Medium
10105	38	100	11.02.03	Shipped	Trains	Denmark	Medium
10117	21	95.8	16.04.03	Shipped	Trains	Singapore	Small
10128	41	100	06.06.03	Shipped	Trains	Spain	Medium
10142	22	97.81	08.08.03	Shipped	Trains	USA	Small
10153	29	88.74	28.09.03	Shipped	Trains	Spain	Small
10165	50	100	22.10.03	Shipped	Trains	Singapore	Medium
10177	29	100	07.11.03	Shipped	Trains	Spain	Medium
10185	49	80.67	14.11.03	Shipped	Trains	USA	Medium
10196	35	100	26.11.03	Shipped	Trains	USA	Medium
10208	48	100	02.01.04	Shipped	Trains	France	Medium
10221	23	80.67	18.02.04	Shipped	Trains	Belgium	Small
10232	48	95.8	20.03.04	Shipped	Trains	UK	Medium
10248	42	100	07.05.04	Cancelled	Trains	USA	Medium
10273	47	100	21.07.04	Shipped	Trains	Belgium	Medium
10282	36	100	20.08.04	Shipped	Trains	USA	Medium
10293	22	100	09.09.04	Shipped	Trains	Italy	Small
10306	40	91.76	14.10.04	Shipped	Trains	UK	Medium
10314	23	100	22.10.04	Shipped	Trains	Denmark	Small
10326	32	100	09.11.04	Shipped	Trains	Sweden	Medium
10336	21	100	20.11.04	Shipped	Trains	France	Small
10350	41	93.04	02.12.04	Shipped	Trains	Spain	Medium
10372	25	84.71	26.01.05	Shipped	Trains	Japan	Small
10383	26	100	22.02.05	Shipped	Trains	Spain	Medium
10396	24	89.75	23.03.05	Shipped	Trains	USA	Small
10414	48	100	06.05.05	On Hold	Trains	USA	Medium
10108	26	68.35	03.03.03	Shipped	Classic Cars	Philippines	Small
10122	21	73.17	08.05.03	Shipped	Classic Cars	France	Small
10135	45	78	02.07.03	Shipped	Classic Cars	USA	Medium
10147	36	86.04	05.09.03	Shipped	Classic Cars	USA	Medium
10159	21	81.21	10.10.03	Shipped	Classic Cars	USA	Small
10169	32	70.76	04.11.03	Shipped	Classic Cars	Australia	Small
10181	30	82.82	12.11.03	Shipped	Classic Cars	Norway	Small
10191	36	94.88	20.11.03	Shipped	Classic Cars	Germany	Medium
10203	33	86.04	02.12.03	Shipped	Classic Cars	Spain	Small
10211	35	78	15.01.04	Shipped	Classic Cars	France	Small
10225	37	95.69	22.02.04	Shipped	Classic Cars	Switzerland	Medium
10238	41	73.17	09.04.04	Shipped	Classic Cars	Denmark	Small
10252	20	76.39	26.05.04	Shipped	Classic Cars	France	Small
10265	45	86.84	02.07.04	Shipped	Classic Cars	Australia	Medium
10276	38	69.96	02.08.04	Shipped	Classic Cars	USA	Small
10287	43	70.76	30.08.04	Shipped	Classic Cars	Switzerland	Medium
10300	49	78.8	04.10.03	Shipped	Classic Cars	Germany	Medium
10310	27	80.41	16.10.04	Shipped	Classic Cars	Germany	Small
10319	46	73.98	03.11.04	Shipped	Classic Cars	USA	Medium
10329	38	59.1	15.11.04	Shipped	Classic Cars	USA	Small
10342	25	66.74	24.11.04	Shipped	Classic Cars	Australia	Small
10363	46	60.3	06.01.05	Shipped	Classic Cars	Finland	Small
10378	22	100	10.02.05	Shipped	Classic Cars	Spain	Small
10390	40	100	04.03.05	Shipped	Classic Cars	USA	Medium
10103	46	100	29.01.03	Shipped	Vintage Cars	Norway	Medium
10111	39	100	25.03.03	Shipped	Vintage Cars	USA	Medium
10126	38	82.34	28.05.03	Shipped	Vintage Cars	Spain	Medium
10139	30	100	16.07.03	Shipped	Vintage Cars	Australia	Medium
10149	42	94.25	12.09.03	Shipped	Vintage Cars	USA	Medium
10163	43	100	20.10.03	Shipped	Vintage Cars	USA	Medium
10173	29	95.24	05.11.03	Shipped	Vintage Cars	Italy	Small
10182	33	86.31	12.11.03	Shipped	Vintage Cars	USA	Small
10193	32	79.37	21.11.03	Shipped	Vintage Cars	Australia	Small
10206	28	87.3	05.12.03	Shipped	Vintage Cars	Canada	Small
10215	41	100	29.01.04	Shipped	Vintage Cars	USA	Medium
10227	33	100	02.03.04	Shipped	Vintage Cars	France	Medium
10244	36	84.33	29.04.04	Shipped	Vintage Cars	Spain	Medium
10257	26	89.29	14.06.04	Shipped	Vintage Cars	USA	Small
10280	34	100	17.08.04	Shipped	Vintage Cars	Italy	Medium
10290	26	96.23	07.09.04	Shipped	Vintage Cars	USA	Small
10304	38	100	11.10.04	Shipped	Vintage Cars	France	Medium
10312	33	100	21.10.04	Shipped	Vintage Cars	USA	Medium
10323	33	91.27	05.11.04	Shipped	Vintage Cars	Germany	Medium
10333	46	100	18.11.04	Shipped	Vintage Cars	USA	Large
10347	26	100	29.11.04	Shipped	Vintage Cars	Australia	Small
10357	25	100	10.12.04	Shipped	Vintage Cars	USA	Small
10369	45	73.08	20.01.05	Shipped	Vintage Cars	USA	Medium
10382	50	100	17.02.05	Shipped	Vintage Cars	USA	Large
10392	36	100	10.03.05	Shipped	Vintage Cars	Austria	Medium
10423	21	89.29	30.05.05	In Process	Vintage Cars	Belgium	Small
10108	29	100	03.03.03	Shipped	Classic Cars	Philippines	Medium
10122	21	100	08.05.03	Shipped	Classic Cars	France	Small
10135	42	100	02.07.03	Shipped	Classic Cars	USA	Medium
10147	37	100	05.09.03	Shipped	Classic Cars	USA	Medium
10159	25	100	10.10.03	Shipped	Classic Cars	USA	Medium
10169	36	100	04.11.03	Shipped	Classic Cars	Australia	Medium
10181	22	100	12.11.03	Shipped	Classic Cars	Norway	Medium
10191	23	100	20.11.03	Shipped	Classic Cars	Germany	Medium
10203	32	100	02.12.03	Shipped	Classic Cars	Spain	Medium
10211	28	100	15.01.04	Shipped	Classic Cars	France	Medium
10225	27	100	22.02.04	Shipped	Classic Cars	Switzerland	Medium
10238	49	100	09.04.04	Shipped	Classic Cars	Denmark	Medium
10252	41	100	26.05.04	Shipped	Classic Cars	France	Medium
10265	49	100	02.07.04	Shipped	Classic Cars	Australia	Large
10276	30	100	02.08.04	Shipped	Classic Cars	USA	Medium
10287	40	100	30.08.04	Shipped	Classic Cars	Switzerland	Medium
10300	23	100	04.10.03	Shipped	Classic Cars	Germany	Medium
10310	49	100	16.10.04	Shipped	Classic Cars	Germany	Medium
10320	25	100	03.11.04	Shipped	Classic Cars	Sweden	Medium
10330	37	100	16.11.04	Shipped	Classic Cars	Philippines	Medium
10342	55	100	24.11.04	Shipped	Classic Cars	Australia	Medium
10355	23	100	07.12.04	Shipped	Classic Cars	Spain	Medium
10363	24	100	06.01.05	Shipped	Classic Cars	Finland	Medium
10378	43	96.49	10.02.05	Shipped	Classic Cars	Spain	Medium
10390	50	100	04.03.05	Shipped	Classic Cars	USA	Large
10109	47	100	10.03.03	Shipped	Classic Cars	USA	Medium
10123	34	100	20.05.03	Shipped	Classic Cars	France	Medium
10137	31	100	10.07.03	Shipped	Classic Cars	France	Medium
10148	28	100	11.09.03	Shipped	Classic Cars	Australia	Medium
10161	36	100	17.10.03	Shipped	Classic Cars	Denmark	Medium
10172	48	100	05.11.03	Shipped	Classic Cars	USA	Medium
10181	39	100	12.11.03	Shipped	Classic Cars	Norway	Medium
10192	45	100	20.11.03	Shipped	Classic Cars	USA	Medium
10204	35	100	02.12.03	Shipped	Classic Cars	USA	Medium
10212	45	100	16.01.04	Shipped	Classic Cars	Spain	Medium
10226	46	100	26.02.04	Shipped	Classic Cars	USA	Large
10240	37	100	13.04.04	Shipped	Classic Cars	Japan	Medium
10253	31	100	01.06.04	Cancelled	Classic Cars	UK	Medium
10266	33	100	06.07.04	Shipped	Classic Cars	Italy	Medium
10278	31	100	06.08.04	Shipped	Classic Cars	USA	Medium
10287	27	100	30.08.04	Shipped	Classic Cars	Switzerland	Medium
10301	39	100	05.10.03	Shipped	Classic Cars	Norway	Medium
10311	32	100	16.10.04	Shipped	Classic Cars	Spain	Medium
10321	28	100	04.11.04	Shipped	Classic Cars	USA	Medium
10331	26	67.91	17.11.04	Shipped	Classic Cars	USA	Small
10343	44	84.88	24.11.04	Shipped	Classic Cars	France	Medium
10367	46	100	12.01.05	Resolved	Classic Cars	USA	Medium
10379	32	70.83	10.02.05	Shipped	Classic Cars	Spain	Small
10406	65	100	15.04.05	Disputed	Classic Cars	Denmark	Large
10419	43	100	17.05.05	Shipped	Classic Cars	Austria	Medium
10108	43	67.77	03.03.03	Shipped	Motorcycles	Philippines	Small
10122	35	49.74	08.05.03	Shipped	Motorcycles	France	Small
10135	45	50.36	02.07.03	Shipped	Motorcycles	USA	Small
10146	47	67.14	03.09.03	Shipped	Motorcycles	USA	Medium
10159	21	64.66	10.10.03	Shipped	Motorcycles	USA	Small
10169	38	68.39	04.11.03	Shipped	Motorcycles	Australia	Small
10180	21	50.36	11.11.03	Shipped	Motorcycles	France	Small
10191	43	72.74	20.11.03	Shipped	Motorcycles	Germany	Medium
10211	46	54.09	15.01.04	Shipped	Motorcycles	France	Small
10224	38	58.44	21.02.04	Shipped	Motorcycles	France	Small
10237	26	52.22	05.04.04	Shipped	Motorcycles	USA	Small
10252	31	52.84	26.05.04	Shipped	Motorcycles	France	Small
10264	48	54.71	30.06.04	Shipped	Motorcycles	USA	Small
10276	33	50.36	02.08.04	Shipped	Motorcycles	USA	Small
10286	38	57.2	28.08.04	Shipped	Motorcycles	France	Small
10299	39	55.95	30.09.04	Shipped	Motorcycles	Finland	Small
10310	42	67.14	16.10.04	Shipped	Motorcycles	Germany	Small
10319	44	59.06	03.11.04	Shipped	Motorcycles	USA	Small
10330	29	69.63	16.11.04	Shipped	Motorcycles	Philippines	Small
10342	26	55.95	24.11.04	Shipped	Motorcycles	Australia	Small
10355	31	53.47	07.12.04	Shipped	Motorcycles	Spain	Small
10363	32	89.12	06.01.05	Shipped	Motorcycles	Finland	Small
10378	28	100	10.02.05	Shipped	Motorcycles	Spain	Medium
10390	36	100	04.03.05	Shipped	Motorcycles	USA	Medium
10403	36	52.22	08.04.05	Shipped	Motorcycles	UK	Small
10106	41	100	17.02.03	Shipped	Vintage Cars	Italy	Medium
10119	27	99.52	28.04.03	Shipped	Vintage Cars	Austria	Small
10130	33	100	16.06.03	Shipped	Vintage Cars	USA	Medium
10143	34	100	10.08.03	Shipped	Vintage Cars	USA	Medium
10155	29	100	06.10.03	Shipped	Vintage Cars	Finland	Medium
10167	34	100	23.10.03	Cancelled	Vintage Cars	Sweden	Medium
10178	48	100	08.11.03	Shipped	Vintage Cars	France	Medium
10186	46	100	14.11.03	Shipped	Vintage Cars	UK	Medium
10197	22	100	26.11.03	Shipped	Vintage Cars	Spain	Small
10209	20	100	09.01.04	Shipped	Vintage Cars	USA	Small
10222	45	85.75	19.02.04	Shipped	Vintage Cars	USA	Medium
10249	46	100	08.05.04	Shipped	Vintage Cars	USA	Medium
10262	34	100	24.06.04	Cancelled	Vintage Cars	Spain	Medium
10273	50	85.75	21.07.04	Shipped	Vintage Cars	Belgium	Medium
10283	46	100	20.08.04	Shipped	Vintage Cars	Canada	Medium
10296	22	84.7	15.09.04	Shipped	Vintage Cars	Germany	Small
10307	48	86.81	14.10.04	Shipped	Vintage Cars	USA	Medium
10316	47	86.81	01.11.04	Shipped	Vintage Cars	UK	Medium
10328	34	100	12.11.04	Shipped	Vintage Cars	Italy	Medium
10338	45	100	22.11.04	Shipped	Vintage Cars	Belgium	Medium
10351	20	100	03.12.04	Shipped	Vintage Cars	UK	Medium
10373	50	60.49	31.01.05	Shipped	Vintage Cars	Finland	Medium
10386	22	57.55	01.03.05	Resolved	Vintage Cars	Spain	Small
10398	45	100	30.03.05	Shipped	Vintage Cars	France	Medium
10400	58	100	01.04.05	Shipped	Vintage Cars	USA	Large
10415	51	100	09.05.05	Disputed	Vintage Cars	Australia	Medium
10104	38	100	31.01.03	Shipped	Classic Cars	Spain	Medium
10117	22	100	16.04.03	Shipped	Classic Cars	Singapore	Small
10127	25	100	03.06.03	Shipped	Classic Cars	USA	Medium
10142	24	100	08.08.03	Shipped	Classic Cars	USA	Medium
10152	35	100	25.09.03	Shipped	Classic Cars	Australia	Medium
10165	28	100	22.10.03	Shipped	Classic Cars	Singapore	Medium
10176	36	100	06.11.03	Shipped	Classic Cars	Italy	Medium
10185	39	100	14.11.03	Shipped	Classic Cars	USA	Medium
10196	27	100	26.11.03	Shipped	Classic Cars	USA	Medium
10207	40	100	09.12.03	Shipped	Classic Cars	USA	Medium
10220	50	100	12.02.04	Shipped	Classic Cars	Ireland	Large
10230	42	100	15.03.04	Shipped	Classic Cars	Germany	Large
10247	48	100	05.05.04	Shipped	Classic Cars	Finland	Medium
10272	25	100	20.07.04	Shipped	Classic Cars	USA	Medium
10282	31	100	20.08.04	Shipped	Classic Cars	USA	Medium
10292	44	100	08.09.04	Shipped	Classic Cars	USA	Large
10306	23	100	14.10.04	Shipped	Classic Cars	UK	Medium
10314	29	100	22.10.04	Shipped	Classic Cars	Denmark	Medium
10324	49	100	05.11.04	Shipped	Classic Cars	USA	Medium
10337	36	100	21.11.04	Shipped	Classic Cars	USA	Medium
10349	34	100	01.12.04	Shipped	Classic Cars	USA	Medium
10358	25	100	10.12.04	Shipped	Classic Cars	Spain	Small
10372	48	100	26.01.05	Shipped	Classic Cars	Japan	Large
